date,price,BTC_VOLUME,ETH_PRICE,ETH_VOLUME,USDT_VOLUME,SPY_PRICE,SPY_VOLUME,QQQ_PRICE,QQQ_VOLUME,GLD_PRICE,GLD_VOLUME,USO_PRICE,USO_VOLUME,JNK_PRICE,JNK_VOLUME,SHY_PRICE,SHY_VOLUME,IEF_PRICE,IEF_VOLUME,TLT_PRICE,TLT_VOLUME,DXY_INDEX,VIX_INDEX,PUT_INDEX,BCOM_INDEX,STOXX_INDEX,SSEC_INDEX
6/17/2021,37744.61,36563438890,2365.872786,26150320395,63640379590,421.97,90949659,345.34,59722700,165.85,27232236,48.04,11054169,109.36,7586127,86.175,2527062,114.89,8838138,143.04,35225794,91.889,17.75,2224.38,90.1018,3580.06,3525.6042
6/18/2021,35505.82,36330237284,2380.74452,25708624827,59354282651,414.92,118676302,342.63,55414862,164.93,15744310,48.36,6247629,109.26,5740263,86.11,4317706,115.54,13434961,145.73,26616912,92.225,20.7,2219.98,90.933,3525.15,3525.0968
6/21/2021,32568.17,35609127164,2251.560559,26235850447,62168327233,420.86,72822028,344.36,32992649,166.95,8370991,49.36,8816196,109.47,6040329,86.13,5551353,115.17,6460007,143.29,16485035,91.899,17.89,2238.12,91.5595,3546.36,3529.1826
6/22/2021,32885.52,51873870277,1900.1223,39499960408,89774922720,423.11,57700303,347.57,28941626,166.25,7223919,49.42,3734422,109.5,4914196,86.18,2681291,115.38,5459704,143.64,14530318,91.756,16.66,2244.11,91.5248,3550.4,3557.412
6/23/2021,33061.2,57443014758,1875.357694,38755019937,1.03E+11,422.6,49445414,347.74,27188454,166.14,8474276,49.72,4732716,109.5,5810660,86.12,2761196,115.15,5429843,143.27,12041212,91.802,16.32,2245,92.2513,3519.26,3566.2199
6/24/2021,34847.63,39798236962,1971.105978,28098744045,76191360476,425.1,45110288,349.89,32581605,166.04,6903352,49.84,5415144,109.74,3570402,86.13,1273539,115.13,3631724,143.5,8788460,91.814,15.97,2248.44,92.3561,3542.88,3566.6539
6/25/2021,32194.89,31862051544,1990.076151,22447489242,62113762371,426.61,58129525,349.46,28682801,166.59,7473679,50.25,5274196,109.85,3976277,86.12,1344306,114.89,6716861,142.01,15562491,91.851,15.62,2251.55,92.437,3545.17,3607.5618
6/28/2021,34650.05,34335452117,1973.926865,24316408028,58288975533,427.47,53159581,353.71,39130305,166.58,6508902,49.54,4247077,109.85,5669472,86.15,1484889,115.25,4968856,143.47,11460926,91.887,15.76,2253.07,93.0665,3532.16,3606.3722
6/29/2021,36152.31,32453802891,2087.518724,30629329806,63879176759,427.7,35970515,354.99,29426039,164.83,7451415,49.89,3032268,109.98,4575749,86.14,1691246,115.31,3373184,143.71,11218106,92.049,16.02,2253.34,93.1987,3540,3573.1779
6/30/2021,34576.96,35121257876,2169.400068,27149143847,69037137060,428.06,64827858,354.43,32723964,165.63,7955839,49.88,2848951,109.96,5978396,86.16,2586099,115.49,6572875,144.35,15708857,92.436,15.83,2254.16,94.5412,3512.5,3591.197
7/1/2021,33414,31024153847,2279.354161,29046221906,66616719527,430.43,53441027,354.57,29289978,166.2,7430497,50.62,4757480,109.77,8692044,86.13,2227140,115.33,11966217,144.17,10809998,92.597,15.48,2256.24,94.6891,3527.81,3588.7816
7/2/2021,33146.54,29129630236,2121.657901,25874247678,60034178044,433.72,57697668,358.64,32727244,167.29,7873574,50.93,4438523,109.96,3083918,86.17,1863438,115.75,5071881,145.04,9650170,92.226,15.07,2257.95,94.9753,3535.17,3518.7595
7/6/2021,33945.25,25894820185,2217.301853,22592756940,51934542315,432.93,68710419,360.19,38842397,168.12,7932050,49.9,10848136,109.98,5273626,86.2,3158587,116.36,9095292,146.74,20037177,92.546,16.44,2257.9,92.7971,3521.09,3530.2589
7/7/2021,34534.6,26106856612,2320.654929,24748897614,53122112244,434.46,63549456,360.95,35265242,168.76,7108909,48.66,10566372,110,4203678,86.21,1722987,116.7,7456447,148.04,20964385,92.644,16.2,2258.9,92.4746,3548.26,3553.7155
7/8/2021,32812.08,23692220470,2317.236943,23352988377,48556916261,430.92,97595232,358.77,50890021,168.65,7244275,49.52,6350418,109.78,9695000,86.25,1440827,117,7367979,148.62,17487838,92.417,19,2256.52,92.5763,3490.91,3525.5039
7/9/2021,33517.17,29065577052,2126.442467,24133566101,55354437105,435.52,76238584,361.01,35184534,169.21,4997398,50.41,4279341,109.95,5251179,86.22,1258041,116.41,5531190,146.53,14483634,92.13,16.18,2259.74,93.4966,3541.44,3524.0881
7/12/2021,32842.02,17798828844,2144.014257,14249909363,32369587800,437.08,52889585,362.42,25717677,169,7315422,50.31,2504741,109.94,5046339,86.2,1270986,116.35,3867702,146.34,10610428,92.261,16.17,2260.6,93.9659,3563.92,3547.8362
7/13/2021,32506.87,21683885321,2042.499187,16403901754,39341151132,435.59,52911312,362.42,39723015,169.22,7040277,51.15,4387186,109.65,13664579,86.13,2683316,115.99,6926475,145.22,23340375,92.752,17.12,2260.48,94.4802,3569.79,3566.5225
7/14/2021,32793.78,19932531700,1944.395017,18210922218,39181144291,436.24,64130352,363.07,35336350,171.04,8830335,49.7,6735255,109.77,6332997,86.19,1695972,116.49,6029153,146.87,16038556,92.41,16.33,2260.8,94.4088,3567.94,3528.5011
7/15/2021,31754.71,21779069066,1997.663314,20007437043,44457108723,434.75,55126358,360.52,53391557,171.07,6520126,49.04,3927589,109.75,6088462,86.2,1396395,116.98,5704529,148.49,18462700,92.624,17.01,2259.8,94.1287,3535.27,3564.5902
7/16/2021,31833.25,21557729227,1910.726952,17978198760,42942514427,431.34,75874662,357.6,47261961,169.41,9460348,49.14,4517916,109.57,7403194,86.19,1851597,116.96,3577861,148.21,12787919,92.687,18.45,2254.48,94.4305,3528.52,3539.3038
7/19/2021,30765.45,17742105808,1905.723383,15355055466,34327353002,424.97,147987000,354.67,64404625,169.61,6707365,45.84,8948924,108.82,15525769,86.23,9352529,117.96,20557530,151.46,40203891,92.891,22.5,2233.65,92.0902,3447.18,3539.1225
7/20/2021,29856.77,20095540828,1824.929392,15768554506,38292564096,431.06,99608174,358.79,42183702,169.39,6540058,46.51,4781145,109.29,10189542,86.27,2405339,117.81,8728991,150,25674791,92.973,19.73,2254.11,93.3119,3465.06,3536.7905
7/21/2021,31791.17,23000299062,1794.973425,20634025155,42969296507,434.55,64724389,361.56,30259860,168.76,4622581,48.27,6502578,109.64,6979899,86.24,2789486,117.13,7438310,148.1,19988911,92.754,17.91,2265.9,94.7001,3511.08,3562.6611
7/22/2021,32230,29070652060,2003.723921,25849497421,55470910635,435.46,47878539,363.95,30252240,169.09,4793605,49.17,4516657,109.67,8663565,86.25,2295730,117.4,6363507,149.5,18136907,92.822,17.69,2268.43,95.5058,3514.33,3574.7344
7/23/2021,32491.82,19741588059,2027.533448,21655718476,43428813456,439.94,63766637,368.2,31960799,168.56,5831463,49.47,2741346,109.88,5873871,86.26,1386845,117.22,6804597,148.5,12639262,92.912,17.2,2277.29,95.6888,3558.08,3550.3964
7/26/2021,37731.56,20929083221,2209.49936,16557827419,43060798847,441.02,43719187,368.49,28438126,168.16,5229817,49.67,2857388,109.73,5664136,86.24,2259181,117.14,6179619,148.06,10737870,92.649,17.58,2279.75,96.6417,3548.12,3467.4409
7/27/2021,38043.44,53550491998,2230.212068,35197538271,87720501570,439.01,67397137,364.43,57933148,168.44,6300183,49.47,2654782,109.63,10400910,86.26,1387036,117.64,8621186,149.64,13036604,92.432,19.36,2275.92,95.8341,3530.19,3381.1833
7/28/2021,39943.23,36401287454,2292.579637,28862032738,65488125868,438.83,52472360,365.83,42066195,169.29,7905846,49.72,3104401,109.7,5521063,86.27,2438484,117.74,11533484,149.65,14346869,92.322,18.31,2277.56,96.1806,3557.53,3361.5895
7/29/2021,39718.5,41369107423,2299.689406,23171592870,62045341330,440.65,47435342,366.48,25672533,171.17,8119591,50.64,2657914,109.9,6067121,86.27,1197552,117.38,6203823,148.82,11532032,91.864,17.7,2282.13,97.5057,3569.62,3411.724
7/30/2021,40668.15,28717414113,2383.44326,18266719971,44227225787,438.51,68951202,364.57,36484649,169.82,7391706,50.66,3605732,109.77,5787228,86.285,2019256,117.71,5656386,149.52,14342162,92.174,18.24,2278.46,96.2754,3555.81,3397.3574
8/2/2021,38865,28555173662,2555.408179,25689002090,50790427043,437.59,58783297,364.6,27334097,169.61,10783240,49.18,5876514,109.17,6972601,86.31,3399904,118.15,19495776,150.67,21232706,92.048,19.46,2277.69,95.7473,3570.38,3464.2854
8/3/2021,38079,28057528866,2611.67307,26664958252,51360534465,441.15,58053896,366.81,35558511,169.49,5402340,48.85,8234674,109.2,6595735,86.31,1221668,118.18,6627309,150.75,13361939,92.081,18.04,2286.23,95.3477,3581.9,3447.9914
8/4/2021,39733.44,28422901237,2521.268475,26304380467,50117322091,438.98,46732212,367.34,29602236,169.53,9796349,47.2,6802995,109,5383518,86.28,1878733,118.15,7545049,151.06,18267907,92.27,17.97,2283.8,94.8532,3601.23,3477.2186
8/5/2021,40889.42,27751046040,2724.532243,29356647318,49828010655,441.76,38969659,369.67,21443925,168.86,7893245,48.1,3124303,109.18,3606959,86.24,1399990,117.72,5164636,150.29,15345359,92.244,17.28,2288.66,95.3019,3613.98,3466.5491
8/6/2021,42734.82,38527930905,2821.649693,37970347684,64426994854,442.49,46930008,368.05,33332107,164.64,13547643,47.57,5245040,109.09,4948118,86.21,2313651,117.03,7807589,147.78,21144286,92.8,16.15,2291.99,94.6853,3612.96,3458.2277
8/9/2021,45472.75,39633218479,3012.308559,34209269717,71557817162,442.13,41222585,368.73,25960245,161.72,11546973,46.6,5248042,108.84,5426974,86.18,1862762,116.78,10842533,147.25,12942623,92.945,16.72,2292.84,93.1239,3624.99,3494.6348
8/10/2021,45640.12,42726733998,3163.064655,38510599667,74432571540,442.68,43339275,366.84,35130796,161.77,6870766,47.68,4148657,108.65,9331322,86.15,1198399,116.56,7192420,146.57,13716901,93.055,16.79,2293.71,94.3816,3634.2,3529.9309
